City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
368,Okha,RU,53.57,142.95,34.86,84,100,6.8,overcast clouds
369,Sao Joao Da Barra,BR,-21.64,-41.05,86.0,55,20,4.7,few clouds
370,Boyolangu,ID,-8.12,111.89,76.78,88,43,5.35,light rain
371,Cefalu,IT,38.04,14.02,73.99,49,43,3.0,scattered clouds
372,Bahia Honda,CU,22.9,-83.16,83.1,67,13,10.29,few clouds
373,Albertville,US,34.27,-86.21,64.99,59,1,4.7,clear sky
374,Dalbandin,PK,28.89,64.41,61.32,26,0,4.47,clear sky
375,Trairi,BR,-3.28,-39.27,88.95,51,10,17.72,clear sky
376,Daru,PG,-9.08,143.21,78.3,85,76,14.7,broken clouds
377,Guaraniacu,BR,-25.1,-52.88,90.88,30,65,4.36,broken clouds
378,Moose Factory,CA,51.26,-80.61,42.8,75,1,13.87,clear sky
379,Kencong,ID,-8.28,113.37,77.23,90,66,3.15,light rain
380,Mollendo,PE,-17.02,-72.01,63.57,71,96,6.69,overcast clouds
381,Kaohsiung,TW,22.62,120.31,81.0,78,75,6.93,broken clouds
382,Qaqortoq,GL,60.72,-46.03,41.0,75,40,3.36,scattered clouds
383,Qandala,SO,11.47,49.87,84.36,50,9,2.35,clear sky
384,Shingu,JP,33.73,135.98,63.19,76,15,6.22,few clouds
385,Luwingu,ZM,-10.26,29.93,83.14,38,64,6.96,broken clouds
386,Alice Springs,AU,-23.7,133.88,75.0,32,0,4.7,clear sky
387,Smithers,CA,54.78,-127.17,28.4,100,40,2.24,fog
388,Port-Gentil,GA,-0.72,8.78,82.4,69,90,14.99,overcast clouds
389,Ostrovnoy,RU,68.05,39.51,35.58,88,100,13.38,overcast clouds
390,Pacific Grove,US,36.62,-121.92,62.01,71,1,3.36,clear sky
391,Sinamar,PH,16.9,121.57,74.88,86,100,4.72,light rain
392,Tagusao,PH,9.19,117.81,78.35,89,96,10.89,moderate rain
393,Jinka,ET,5.65,36.65,66.4,81,100,3.8,overcast clouds
394,San Patricio,US,28.02,-97.52,82.0,94,40,3.98,scattered clouds
395,Ahipara,NZ,-35.17,173.17,52.81,79,94,11.07,overcast clouds
396,Hohhot,CN,40.81,111.65,48.2,36,6,4.47,clear sky
397,Jonkoping,SE,57.78,14.16,44.6,75,75,14.99,broken clouds
398,Elizabeth City,US,36.29,-76.25,68.0,68,1,9.17,clear sky
399,Ketchikan,US,55.34,-131.65,41.0,100,90,3.36,overcast clouds
400,Komsomolskiy,UZ,40.43,71.72,57.2,54,0,4.7,clear sky
401,Poum,NC,-20.23,164.02,74.43,87,1,17.49,light rain
402,Isla Mujeres,MX,21.23,-86.73,84.2,70,75,11.41,broken clouds
403,Cap-Aux-Meules,CA,47.38,-61.86,53.6,87,90,23.04,heavy intensity rain
404,Marakkanam,IN,12.2,79.95,83.64,65,45,4.68,scattered clouds
405,Yabelo,ET,4.88,38.08,60.94,91,100,3.24,overcast clouds
406,Belmonte,BR,-15.86,-38.88,84.2,66,40,13.87,scattered clouds
407,Kodiak,US,57.79,-152.41,35.6,93,1,8.05,clear sky
408,Lompoc,US,34.64,-120.46,78.8,76,1,6.93,clear sky
409,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,46.4,100,90,4.47,overcast clouds
410,Camana,PE,-16.62,-72.71,65.57,64,59,8.1,broken clouds
411,Camopi,GF,3.17,-52.32,95.41,33,46,4.94,scattered clouds
412,Atasu,KZ,48.68,71.64,49.64,48,0,2.73,clear sky
413,Zhanaozen,KZ,43.3,52.8,61.45,29,0,12.84,clear sky
414,Nakamura,JP,32.98,132.93,62.22,82,1,3.83,clear sky
415,Nishihara,JP,26.18,127.76,78.8,78,20,6.93,few clouds
416,Ko Samui,TH,9.54,99.94,82.78,76,100,15.17,light rain
417,Sikeston,US,36.88,-89.59,66.2,59,1,8.05,clear sky
418,Itarema,BR,-2.92,-39.92,88.39,53,22,18.86,few clouds
419,Birao,CF,10.28,22.79,88.74,57,65,1.86,broken clouds
420,Pueblo Nuevo,MX,23.38,-105.38,65.43,71,10,5.41,clear sky
421,Mehamn,NO,71.04,27.85,41.0,86,75,19.46,light intensity shower rain
422,Qasigiannguit,GL,68.82,-51.19,37.4,55,75,8.05,broken clouds
423,Pangoa,PE,-12.12,-73.0,88.21,41,1,4.07,clear sky
424,College,US,64.86,-147.8,18.0,67,40,6.93,scattered clouds
425,Rocha,UY,-34.48,-54.33,69.4,61,0,8.55,clear sky
426,Mount Gambier,AU,-37.83,140.77,68.0,64,90,11.41,moderate rain
427,Kuusamo,FI,65.97,29.18,33.8,74,75,8.05,broken clouds
428,Bratsk,RU,56.13,101.61,32.0,97,75,6.71,broken clouds
429,Cherskiy,RU,68.75,161.3,33.89,87,95,12.35,overcast clouds
430,Cabedelo,BR,-6.98,-34.83,87.8,45,75,11.41,broken clouds
431,Alta Floresta,BR,-9.88,-56.09,100.96,27,11,4.63,few clouds
432,Sola,VU,-13.88,167.55,78.44,85,98,11.32,light rain
433,Kalmunai,LK,7.42,81.82,83.98,61,96,10.18,overcast clouds
434,Lucero,PH,16.41,119.91,83.05,75,100,4.29,overcast clouds
435,Alta Gracia,AR,-31.65,-64.43,77.0,35,72,4.7,light rain
436,Bumba,CD,2.18,22.47,87.01,57,33,0.69,scattered clouds
437,Portland,US,45.52,-122.68,52.0,87,40,4.7,scattered clouds
438,Great Yarmouth,GB,52.61,1.73,55.99,85,100,11.99,overcast clouds
439,Acapulco,MX,16.86,-99.89,78.8,83,90,4.7,overcast clouds
440,Mercedes,AR,-34.65,-59.43,80.01,35,4,5.99,clear sky
441,Pisco,PE,-13.7,-76.22,64.99,77,20,8.05,few clouds
442,Coruripe,BR,-10.13,-36.18,83.25,57,16,13.56,few clouds
443,Sayla,IN,22.55,71.47,90.01,28,91,9.13,overcast clouds
444,Sao Joao Da Ponte,BR,-15.93,-44.01,89.1,38,99,6.64,overcast clouds
445,Inirida,CO,3.87,-67.92,90.12,55,27,2.24,scattered clouds
446,Jerantut,MY,3.94,102.36,76.44,90,100,0.09,light rain
447,Kieta,PG,-6.22,155.63,78.01,78,69,2.44,broken clouds
448,Cantapoy,PH,9.49,125.44,77.4,87,100,9.57,light rain
449,Laguna,US,38.42,-121.42,66.99,63,1,8.05,clear sky
450,Port Augusta,AU,-32.5,137.77,64.4,48,30,6.93,scattered clouds
451,Presidencia Roque Saenz Pena,AR,-26.79,-60.44,73.27,79,82,10.11,moderate rain
452,Tangshan,CN,39.63,118.18,57.99,55,91,4.9,overcast clouds
453,Manzanillo,CU,20.34,-77.12,83.7,74,8,4.76,clear sky
454,Berdigestyakh,RU,62.1,126.7,19.38,87,96,13.04,overcast clouds
455,Gravdal,NO,68.12,13.5,46.4,81,75,13.87,broken clouds
456,Dosso,NE,13.05,3.19,100.22,20,82,4.45,broken clouds
457,Bereznik,RU,62.86,42.71,35.87,84,0,2.91,clear sky
458,Gat,IL,31.61,34.76,80.01,73,0,12.75,clear sky
459,Vaike-Maarja,EE,59.13,26.25,45.36,84,26,9.93,scattered clouds
460,Igrim,RU,63.19,64.42,36.45,79,100,7.47,overcast clouds
461,Olinda,BR,-8.01,-34.86,80.6,74,75,8.05,shower rain
462,Ambon,ID,-3.7,128.18,82.0,92,100,8.5,light rain
463,Porto Novo,BJ,6.5,2.6,82.4,83,40,13.87,scattered clouds
464,Fort Nelson,CA,58.81,-122.7,24.8,92,90,5.82,light snow
465,Imeni Poliny Osipenko,RU,52.42,136.49,27.91,82,51,8.01,broken clouds
466,Kayasula,RU,44.33,45.0,66.87,59,95,12.37,overcast clouds
467,Buckeye,US,33.37,-112.58,78.01,16,5,5.82,clear sky
468,Rust,DE,48.27,7.73,53.6,66,20,4.7,few clouds
469,Madimba,TZ,-10.4,40.33,86.0,55,40,17.22,scattered clouds
470,Codrington,AU,-38.27,141.97,66.34,62,83,16.22,broken clouds
471,Sivas,TR,39.79,37.0,71.6,19,0,2.24,clear sky
472,Thoen,TH,17.61,99.22,76.91,79,100,2.3,overcast clouds
473,Nantucket,US,41.28,-70.1,60.01,77,1,18.34,clear sky
474,Kodinsk,RU,58.69,99.18,32.72,95,100,6.89,overcast clouds
475,Clearwater,US,27.97,-82.8,84.0,69,0,4.7,clear sky
476,Zyryanka,RU,65.75,150.85,25.97,91,100,8.05,overcast clouds
477,Puerto Montt,CL,-41.47,-72.94,53.6,71,20,12.75,few clouds
478,Matamoros,MX,25.53,-103.25,68.0,60,5,1.1,clear sky
479,Karratha,AU,-20.74,116.85,80.92,42,0,11.48,light rain
480,Minas Novas,BR,-17.22,-42.59,92.62,34,76,6.46,broken clouds
481,Dillon,US,34.42,-79.37,69.01,77,1,9.17,clear sky
482,Ampanihy,MG,-24.7,44.75,70.88,46,0,15.14,clear sky
483,Muroto,JP,33.28,134.15,70.27,72,3,13.33,clear sky
484,Ugoofaaru,MV,5.67,73.0,83.26,76,49,22.48,scattered clouds
485,Norilsk,RU,69.35,88.2,23.0,100,90,11.18,overcast clouds
486,Isla Vista,US,34.41,-119.86,55.4,76,1,4.56,clear sky
487,Svetlaya,RU,46.54,138.33,34.02,78,0,4.54,clear sky
488,Tura,IN,25.52,90.22,74.98,94,0,2.24,light rain
489,Beira,MZ,-19.84,34.84,76.46,72,0,12.57,clear sky
490,Richards Bay,ZA,-28.78,32.04,67.68,66,88,5.7,overcast clouds
491,Togur,RU,58.36,82.83,46.35,85,100,14.2,overcast clouds
492,Gushikawa,JP,26.35,127.87,78.8,88,1,5.82,light rain
493,Znamensk,RU,48.58,45.73,65.75,24,100,12.03,overcast clouds
494,Chapais,CA,49.78,-74.85,42.8,100,90,8.05,light rain
495,Hvolsvollur,IS,63.75,-20.22,48.2,87,90,18.34,light intensity drizzle
496,Aksarka,RU,66.56,67.8,31.51,93,0,10.09,clear sky
497,Margate,GB,51.38,1.39,55.0,72,100,4.0,light rain
498,Petkovci,BA,44.45,19.08,64.4,39,40,4.7,scattered clouds
499,Halifax,CA,44.65,-63.57,64.0,100,90,20.8,light rain
500,Verkhniye Kigi,RU,55.41,58.6,47.89,52,72,12.86,broken clouds
501,Minas,UY,-34.38,-55.24,64.0,82,0,11.41,clear sky
502,Riyadh,SA,24.69,46.72,89.6,10,0,6.93,clear sky
503,Tiarei,PF,-17.53,-149.33,77.0,73,20,10.29,few clouds
504,Chikmagalur,IN,13.32,75.78,65.35,97,93,6.17,light rain
505,Labuhan,ID,-6.88,112.21,81.86,76,51,7.0,light rain
506,Dom Pedro,BR,-4.48,-44.45,97.21,30,29,5.73,scattered clouds
507,Tahe,CN,52.33,124.73,24.73,85,9,3.91,clear sky
508,Flagstaff,US,35.2,-111.65,60.8,18,1,4.7,clear sky
509,Klaksvik,FO,62.23,-6.59,46.4,81,85,2.24,overcast clouds
510,Kloulklubed,PW,7.04,134.26,77.0,94,90,13.29,light intensity shower rain
511,Itoman,JP,26.12,127.67,78.8,78,20,6.93,few clouds
512,Road Town,VG,18.42,-64.62,86.0,79,40,3.36,scattered clouds
513,Anshun,CN,26.25,105.93,56.3,92,100,7.31,light rain
514,Yangambi,CD,0.81,24.43,82.94,72,60,1.59,light rain
515,Ballina,AU,-28.87,153.57,57.2,87,6,5.82,clear sky
516,Torbay,CA,47.67,-52.73,54.0,81,40,12.75,scattered clouds
517,Campbell River,CA,50.02,-125.24,44.01,100,75,3.36,broken clouds
518,Bouguenais,FR,47.18,-1.62,55.4,66,75,10.29,broken clouds
519,Sainte-Suzanne,RE,-20.91,55.61,75.2,73,20,8.05,few clouds
520,Leningradskiy,RU,69.38,178.42,27.95,91,94,7.81,overcast clouds
521,Ancud,CL,-41.87,-73.82,51.8,62,62,6.93,broken clouds
522,Veranopolis,BR,-28.94,-51.55,78.01,17,0,1.99,clear sky
523,Quatre Cocos,MU,-20.21,57.76,75.99,78,40,6.93,scattered clouds
524,Verkhnevilyuysk,RU,63.45,120.32,19.18,93,0,6.24,clear sky
525,Krasnozerskoye,RU,53.98,79.24,48.04,69,100,13.56,overcast clouds
526,Arys,KZ,42.43,68.8,60.8,25,0,6.71,clear sky
527,Latung,PH,5.5,120.88,82.44,75,74,9.31,broken clouds
528,Tateyama,JP,34.98,139.87,68.0,70,80,5.99,light rain
529,Syracuse,IT,37.09,15.28,75.2,60,40,16.11,scattered clouds
530,Banda Aceh,ID,5.56,95.32,82.04,71,97,10.56,overcast clouds
531,Dyurtyuli,RU,55.49,54.87,51.4,46,99,11.25,overcast clouds
532,Saint-Prosper,CA,46.21,-70.48,48.99,97,100,3.0,overcast clouds
533,Tinyahuarco,PE,-10.75,-76.3,49.48,51,22,11.23,few clouds
534,Takoradi,GH,4.88,-1.76,80.74,79,15,13.04,light rain
535,Diego De Almagro,CL,-26.37,-70.05,77.4,16,0,7.81,clear sky
536,Waipawa,NZ,-41.41,175.52,50.0,71,100,23.04,light rain
537,Methoni,GR,36.82,21.7,73.99,53,40,4.7,scattered clouds
538,Krasnokholmskiy,RU,55.99,55.05,50.5,48,69,11.07,broken clouds
539,Ayer Molek,MY,2.2,102.32,82.4,83,20,1.12,few clouds
540,Gisborne,NZ,-38.65,178.0,50.0,91,100,5.01,light rain
541,Along,IN,28.17,94.77,71.29,83,2,1.32,light rain
542,Huallanca,PE,-9.9,-76.94,54.3,46,19,7.11,few clouds
543,Deputatskiy,RU,69.3,139.9,12.97,98,99,3.0,light snow
544,Rocky Mountain House,CA,52.37,-114.92,28.98,98,99,5.59,overcast clouds
545,Minbu,MM,20.18,94.88,80.47,75,24,4.65,few clouds
546,Yumen,CN,40.28,97.2,42.28,49,0,9.75,clear sky
547,Plouzane,FR,48.38,-4.62,59.0,67,20,17.22,few clouds
548,Bilma,NE,18.69,12.92,103.1,8,0,7.67,clear sky
549,Mutis,CO,6.23,-77.4,82.69,69,24,3.94,few clouds
550,Ola,RU,59.58,151.28,37.78,79,100,4.56,overcast clouds
551,Mandurah,AU,-32.55,115.7,61.0,78,1,1.01,clear sky
552,Bridlington,GB,54.08,-0.19,55.0,87,100,12.75,light rain
553,Pakxan,LA,18.38,103.66,75.16,85,100,2.64,overcast clouds
554,Scarborough,GB,54.28,-0.4,55.0,83,96,4.0,light rain
555,Pierre,US,44.37,-100.35,57.2,54,1,27.51,clear sky
556,Mareeba,AU,-17.0,145.43,73.4,78,75,10.29,broken clouds
557,Sangueya,GN,10.7,-14.37,89.08,59,75,4.21,broken clouds
558,Itagiba,BR,-14.28,-39.84,90.84,34,20,6.24,few clouds
559,Ullapool,GB,57.9,-5.16,53.01,72,52,3.0,broken clouds
560,La Fleche,FR,47.7,-0.08,59.0,76,81,5.82,broken clouds
561,Beroroha,MG,-21.67,45.17,93.7,30,76,9.98,broken clouds
562,Kondinskoye,RU,59.65,67.41,51.08,88,100,15.23,light rain
563,Varkkallai,IN,8.73,76.71,78.8,100,75,2.24,light rain
564,Henties Bay,NA,-22.12,14.28,61.0,81,0,1.99,clear sky
565,Skjervoy,NO,70.03,20.97,42.8,75,75,21.92,light rain
566,Middleton,GB,53.55,-2.2,57.99,77,93,5.01,overcast clouds
567,Laguna De Duero,ES,41.58,-4.72,63.0,33,0,17.22,clear sky
568,Kyra,RU,49.58,111.98,26.44,85,0,5.17,clear sky
569,Mahibadhoo,MV,3.78,72.97,83.21,77,96,19.95,overcast clouds
570,Ishigaki,JP,24.34,124.16,79.52,75,100,18.16,overcast clouds
571,Pontianak,ID,-0.03,109.33,76.24,91,100,1.54,overcast clouds
572,Baiyin,CN,36.56,104.21,54.0,64,52,4.47,broken clouds
573,Adrar,MR,20.5,-10.07,97.83,21,60,11.79,broken clouds
574,Pindushi,RU,62.92,34.58,42.24,86,79,2.42,broken clouds
575,Aswan,EG,24.09,32.91,99.57,12,0,12.46,clear sky
576,Arlit,NE,18.74,7.39,103.19,8,0,3.13,clear sky
577,Uyuni,BO,-20.46,-66.83,57.85,33,100,12.8,overcast clouds
578,Urupes,BR,-21.2,-49.29,101.8,19,87,8.41,overcast clouds
579,Payo,ID,-3.75,103.64,75.06,89,93,2.86,overcast clouds
580,Porong,ID,-7.55,112.7,81.18,75,19,4.81,few clouds
581,Champerico,GT,14.3,-91.92,75.2,88,90,3.71,overcast clouds
582,Palmerston,AU,-12.49,130.98,84.2,74,20,8.05,few clouds
583,Bojnurd,IR,37.47,57.33,62.6,10,0,4.7,clear sky
584,Mirabad,AF,30.44,61.84,61.21,27,0,6.62,clear sky
585,Naples,IT,40.83,14.25,64.4,82,75,10.29,broken clouds
586,Masuguru,TZ,-11.37,38.42,90.0,42,91,4.25,overcast clouds
587,Nikki,BJ,9.94,3.21,86.77,60,99,1.9,overcast clouds
588,Kasungu,MW,-13.03,33.48,82.96,38,12,13.27,few clouds
589,Ovalle,CL,-30.6,-71.2,70.21,48,76,5.68,broken clouds
590,Gao,ML,16.64,1.64,102.56,9,0,9.44,clear sky
591,Oranzherei,RU,45.85,47.57,60.8,26,0,8.95,clear sky
592,Goba,ET,7.02,39.98,51.84,90,93,0.92,light rain
593,Swan Hill,AU,-35.34,143.55,63.72,69,94,7.87,overcast clouds
594,La Ronge,CA,55.1,-105.28,26.6,58,90,14.99,overcast clouds
595,Pen,IN,18.75,73.08,80.6,88,90,3.36,heavy intensity rain
596,Darien,US,41.75,-87.97,57.99,47,90,12.75,overcast clouds
597,Tabou,CI,4.42,-7.35,79.36,85,42,10.11,light rain
598,Sur,OM,22.57,59.53,79.86,42,0,12.28,clear sky
599,Vaitape,PF,-16.52,-151.75,79.14,75,10,9.78,clear sky
600,Cherepovets,RU,59.13,37.9,44.6,81,90,6.71,overcast clouds
601,Fare,PF,-16.7,-151.02,78.55,78,3,10.85,clear sky
602,Winton,US,37.39,-120.61,61.0,87,1,4.7,clear sky
603,Grass Valley,US,39.22,-121.06,66.2,37,1,5.3,clear sky
604,Camargo,MX,27.67,-105.17,74.48,34,100,6.31,overcast clouds
605,Aasiaat,GL,68.71,-52.87,33.26,94,100,10.27,overcast clouds
606,Novo Cruzeiro,BR,-17.47,-41.88,87.98,41,74,3.76,broken clouds
607,Quchan,IR,37.11,58.51,51.55,38,0,5.23,clear sky
608,Xining,CN,36.62,101.77,37.83,76,0,1.36,clear sky
609,Mackay,AU,-21.15,149.2,73.4,69,40,19.46,scattered clouds
610,Nalut,LY,30.33,10.85,80.33,15,0,10.38,clear sky
611,Pochutla,MX,15.74,-96.47,86.0,62,90,1.41,overcast clouds
612,Srednekolymsk,RU,67.45,153.68,32.36,89,13,3.67,few clouds
613,Carbonia,IT,39.17,8.52,73.4,60,75,10.29,broken clouds
614,Adwa,ET,14.16,38.9,72.48,43,69,7.14,broken clouds
615,Sussex,US,41.18,-74.67,59.0,67,1,3.36,clear sky
616,Fortuna,US,40.6,-124.16,59.0,100,90,4.7,overcast clouds
617,Sao Felix Do Xingu,BR,-6.64,-51.99,97.16,30,0,6.6,clear sky
618,Saint-Pierre,RE,-21.34,55.48,77.0,78,22,5.82,few clouds
619,Bubaque,GW,11.28,-15.83,81.99,78,71,11.86,broken clouds
620,Lodingen,NO,68.41,16.0,46.4,81,40,19.46,shower rain
621,Wichita Falls,US,33.91,-98.49,75.0,49,1,16.11,clear sky
622,Ruteng,ID,-8.61,120.47,64.06,100,75,1.48,broken clouds
623,Birganj,NP,27.01,84.88,79.2,69,78,4.68,broken clouds
624,Bolu,TR,40.67,31.58,62.71,69,45,3.2,light rain
625,Araouane,ML,18.9,-3.53,103.14,9,0,8.25,clear sky
626,Ajaccio,FR,42.0,8.92,59.0,87,75,4.7,broken clouds
627,Anadyr,RU,64.75,177.48,33.8,86,100,17.9,overcast clouds
628,Okhotsk,RU,59.38,143.3,33.15,89,100,12.59,overcast clouds
629,Lianran,CN,24.92,102.48,63.0,93,75,11.18,broken clouds
630,Lima,PE,-12.04,-77.03,64.4,77,90,6.93,overcast clouds
631,Raga,SS,8.46,25.68,81.91,75,28,1.63,moderate rain
632,Benghazi,LY,32.12,20.07,74.7,51,0,7.72,clear sky
633,Makakilo City,US,21.35,-158.09,73.4,78,90,6.93,light rain
634,Khorramabad,IR,33.49,48.36,75.2,10,0,6.93,clear sky
635,Zabol,AF,32.25,67.25,51.69,36,0,9.66,clear sky
636,Umea,SE,63.83,20.26,44.6,65,30,6.93,scattered clouds
637,Sisimiut,GL,66.94,-53.67,34.72,93,100,2.66,overcast clouds
638,Jos,NG,9.92,8.9,80.98,50,60,8.88,broken clouds
639,Chulman,RU,56.85,124.91,18.01,95,100,7.56,overcast clouds
640,Tessalit,ML,20.2,1.01,100.15,9,0,12.1,clear sky
641,Mount Isa,AU,-20.73,139.5,82.4,30,0,11.41,clear sky
642,Smidovich,RU,48.6,133.82,30.74,84,0,10.04,clear sky
643,Parintins,BR,-2.63,-56.74,95.18,41,8,6.31,clear sky
644,Chiang Khong,TH,20.26,100.4,77.0,88,20,3.36,few clouds
645,Lourdes,FR,43.1,-0.05,51.8,76,75,12.75,broken clouds
646,Wilmington,US,34.23,-77.94,73.0,56,1,10.29,clear sky
647,Pasni,PK,25.26,63.47,83.41,30,0,19.91,clear sky
648,Teeli,RU,51.03,90.23,33.6,78,0,3.42,clear sky
649,Soyo,AO,-6.13,12.37,80.6,78,75,6.93,broken clouds
650,San Luis,AR,-33.3,-66.34,78.31,23,84,7.43,broken clouds
651,Selikhino,RU,50.37,137.5,31.19,82,49,7.07,scattered clouds
652,Half Moon Bay,US,37.46,-122.43,66.0,72,5,5.17,clear sky
653,Newtonmore,GB,57.07,-4.12,53.01,81,40,10.29,scattered clouds
654,Mutare,ZW,-18.97,32.67,69.21,69,33,10.45,scattered clouds
655,Imaculada,BR,-7.39,-37.51,91.11,26,0,10.83,clear sky
656,Fayetteville,US,35.05,-78.88,68.0,52,1,6.93,clear sky
657,Asau,RO,46.43,26.4,53.01,73,9,2.26,clear sky
658,Yarmouth,US,41.71,-70.23,62.6,55,1,6.93,clear sky
659,Kwakoa,TZ,-3.77,37.72,83.37,41,7,18.43,clear sky
660,Southbridge,US,42.08,-72.03,60.01,61,0,1.01,clear sky
661,Ambanja,MG,-13.68,48.45,86.0,76,20,6.93,few clouds
662,Paramonga,PE,-10.67,-77.83,67.26,70,61,7.34,broken clouds
663,Kohat,PK,33.58,71.45,77.0,38,0,4.7,haze
664,Tarauaca,BR,-8.16,-70.77,95.14,45,20,1.9,few clouds
665,Snellville,US,33.86,-84.02,70.0,46,1,10.29,clear sky
666,Nioro,GM,13.35,-15.75,90.64,55,87,4.79,overcast clouds
667,Villa Bruzual,VE,9.33,-69.12,85.77,70,25,2.98,scattered clouds
668,Izberbash,RU,42.57,47.86,62.6,82,0,15.66,clear sky
669,Noshiro,JP,40.2,140.02,53.29,66,100,7.31,overcast clouds
670,Meulaboh,ID,4.14,96.13,80.64,77,100,2.33,light rain
671,Sumbe,AO,-11.21,13.84,80.6,74,75,9.17,broken clouds
672,Kirovsk,UA,48.64,38.64,68.02,46,0,5.82,clear sky
673,Arganil,PT,40.22,-8.05,63.0,63,0,1.99,clear sky
674,Terrace,CA,54.52,-128.6,41.0,93,90,2.24,light rain
675,Saint Stephen,GB,50.33,-4.9,57.2,54,20,10.29,few clouds
676,Viransehir,TR,37.24,39.76,79.23,18,99,5.08,overcast clouds
677,Ararat,AM,39.83,44.7,64.4,45,5,2.68,clear sky
678,Tromso,NO,69.65,18.96,42.8,70,75,13.87,shower rain
679,Slonim,BY,53.09,25.32,49.91,68,56,8.55,broken clouds
680,Gerash,IR,27.67,54.14,77.0,20,0,0.54,clear sky
681,Ulaangom,MN,49.98,92.07,38.39,66,0,5.41,clear sky
682,Necochea,AR,-38.55,-58.74,59.0,68,0,10.0,clear sky
683,Turukhansk,RU,65.82,87.98,29.35,98,100,14.16,overcast clouds
684,Buluang,PH,13.31,123.34,77.52,91,99,5.66,light rain
685,Nabire,ID,-3.37,135.48,77.79,84,100,3.33,light rain
686,Jacareacanga,BR,-6.22,-57.75,93.31,44,100,4.47,overcast clouds
687,Kuvshinovo,RU,57.03,34.17,48.0,92,100,10.0,light rain
688,Aldan,RU,58.6,125.39,16.47,96,100,10.09,light snow
689,Hokitika,NZ,-42.72,170.97,40.75,78,6,5.95,clear sky
690,Paka,MY,4.64,103.44,80.6,88,100,1.12,heavy intensity rain
691,Corinto,GR,37.94,22.96,72.0,47,15,10.0,few clouds
692,Medea,DZ,36.26,2.75,77.0,50,40,12.75,scattered clouds
693,Vrangel,RU,42.73,133.08,40.66,64,1,7.76,clear sky
694,Calafell,ES,41.2,1.57,68.0,32,20,17.22,few clouds
695,Port Macquarie,AU,-31.43,152.92,53.01,97,69,4.47,broken clouds
696,Baruun-Urt,MN,46.68,113.28,28.56,81,13,6.2,few clouds
697,Vanderhoof,CA,54.02,-124.02,34.09,91,84,6.44,broken clouds
698,Cooma,AU,-36.23,149.13,44.6,100,93,10.29,overcast clouds
699,Negombo,LK,7.21,79.84,82.4,83,20,4.7,few clouds
700,Muchkapskiy,RU,51.85,42.47,59.36,44,30,7.54,scattered clouds
701,Tepexpan,MX,18.75,-97.15,62.22,78,4,4.83,clear sky
702,Paredon,MX,16.03,-93.87,83.37,67,100,4.76,overcast clouds
703,Rudsar,IR,37.14,50.29,66.2,82,1,2.24,clear sky
704,Cortez,US,37.35,-108.59,61.0,33,1,3.36,clear sky
705,Gimli,CA,50.63,-96.99,46.0,99,100,7.0,overcast clouds
706,Muli,MV,2.92,73.57,82.6,79,97,17.6,light rain
707,Dubrovka,RU,53.69,33.51,60.8,72,40,6.71,scattered clouds
708,Talaya,RU,61.38,152.75,32.27,97,100,0.58,overcast clouds
709,Bartica,GY,6.4,-58.62,91.4,55,75,9.17,broken clouds
710,Olenegorsk,RU,68.15,33.3,33.01,94,100,10.25,overcast clouds
711,Guadalupe,MX,25.68,-100.25,77.0,78,5,1.66,clear sky
712,Eureka,US,40.8,-124.16,57.0,96,53,1.99,broken clouds
713,Basco,PH,20.45,121.97,82.11,80,75,28.63,light rain
714,Ahuimanu,US,21.44,-157.84,77.0,78,75,8.05,light rain
715,Tilichiki,RU,60.47,166.1,40.08,98,100,22.03,moderate rain
716,Tibu,CO,8.64,-72.74,87.31,60,87,2.33,overcast clouds
717,Kisarawe,TZ,-6.9,39.07,87.8,58,20,8.05,few clouds
718,Roma,US,43.21,-75.46,59.0,71,1,3.36,clear sky
719,Nanning,CN,22.82,108.32,71.6,94,90,11.18,light rain
720,Robe,AU,-37.18,139.75,64.89,62,100,14.32,overcast clouds
721,Shwebo,MM,22.57,95.7,79.77,75,0,2.68,clear sky
722,Jawhar,SO,2.78,45.5,82.6,64,77,15.88,broken clouds
723,Racale,IT,39.96,18.09,70.0,68,75,18.84,broken clouds
724,Zhangjiakou,CN,40.81,114.88,45.45,57,61,2.53,broken clouds
725,Andenes,NO,69.31,16.12,42.8,87,75,24.16,shower rain
726,Am Timan,TD,11.03,20.28,92.43,45,4,2.26,clear sky
727,Traverse City,US,44.76,-85.62,50.0,76,90,4.7,overcast clouds
728,Bollnas,SE,61.35,16.39,42.58,72,4,5.23,clear sky
729,Manville,US,40.54,-74.59,64.0,55,1,6.04,clear sky
730,Mangrol,IN,21.12,70.12,85.77,56,2,11.18,clear sky
731,Zhongxing,CN,33.7,118.68,61.16,74,100,7.54,light rain
732,Korla,CN,41.76,86.15,52.0,82,0,1.99,clear sky
733,Maracaju,BR,-21.61,-55.17,97.41,30,23,6.44,few clouds
734,Juneau,US,58.3,-134.42,43.0,100,75,1.63,broken clouds
735,Sorland,NO,67.67,12.69,46.4,81,75,10.29,broken clouds
736,Puri,IN,19.8,85.85,77.0,100,90,2.24,light rain
737,Acari,PE,-15.43,-74.62,72.19,50,56,7.63,broken clouds
738,Caramay,PH,10.18,119.24,79.92,79,95,3.49,light rain
739,Susangerd,IR,31.56,48.18,86.0,20,0,2.24,clear sky
